127.0.0.1,the-king-eternal-monarch,https://occ-0-2085-2186.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABQ7hYW6AFL6QhRZ7F12-PUofv-opaHyUtYHrUvshKbp58TSUiRMTodkSD66brnLoftbm1F2AJxOBdbgfOco2Z4Qe3hAs.jpg?r=f8b,The King: Eternal Monarch
127.0.0.1,angels-last-mission-love,https://occ-0-2085-2186.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABYW1740H9LDKQO-oClJOsKkYt2Vz5Vrl2aruAbVYfP87rHuJwImdvQhJcy_rv1OSXy_9-FP2S94w0J1dvEb5u_xtcrST.jpg?r=155,Angel's Last Mission: Love
